node,node_type,pagerank,betweenness,in_degree
personal information for dns research activity,Category,0.0004121427876784072,0.0,2
type of information about you,Category,0.0004121427876784072,0.0,2
personal information with aon entity for processing purpose outline in statement;|,Category,0.0004121427876784072,0.0,2
appropriate record of personal information,Category,0.0004121427876784072,0.0,2
information on privacy practice,Category,0.0004121427876784072,0.0,2
personal data share information about use of site with social medium,Category,0.0004121427876784072,0.0,2
datum for purpose describe in notice,Category,0.0004121427876784072,0.0,2
personal datum within adi group entity,Category,0.0004121427876784072,0.0,2
ii transactional information,Category,0.0004121427876784072,0.0,2
subscription preference,Category,0.0004121427876784072,0.0,2
information about device of site,Category,0.0004121427876784072,0.0,2
visitor activity on sites,Category,0.0004121427876784072,0.0,2
information relate to use of website,Category,0.0004121427876784072,0.0,2
information we obtain about you for purpose allow,Category,0.0004121427876784072,0.0,2
personal datum within group of company,Category,0.0004121427876784072,0.0,2
personal information reasonably necessary,Category,0.0004121427876784072,0.0,2
professional advice,Category,0.0004121427876784072,0.0,2
small text file store,Category,0.0004121427876784072,0.0,2
usage information for billing purpose,Category,0.0004121427876784072,0.0,2
personal datum for above activity in furtherance of legitimate,Category,0.0004121427876784072,0.0,2
information on device,Category,0.0004121427876784072,0.0,2
personal information with enable technology,Category,0.0004121427876784072,0.0,2
personal information include under,Category,0.0004121427876784072,0.0,2
personal information for targeted advertising purpose,Category,0.0004121427876784072,0.0,2
personal datum for digital advertising purpose,Category,0.0004121427876784072,0.0,2
personal datum with vendor work on behalf for purpose describe in statement,Category,0.0004121427876784072,0.0,2
aggregate metric,Category,0.0004121427876784072,0.0,2
unique id number,Category,0.0004121427876784072,0.0,2
datum help with load,Category,0.0004121427876784072,0.0,2
authenticate deletion request within day of receipt,Category,0.0004121427876784072,0.0,2
information with service provider we believe,Category,0.0004121427876784072,0.0,2
submission,Category,0.0004121427876784072,0.0,2
personal information for purpose describe in privacy policy base on legal ground,Category,0.0004121427876784072,0.0,2
deidentifie information of california resident,Category,0.0004121427876784072,0.0,2
monetary valuable consideration,Category,0.0004121427876784072,0.0,2
different type of,Category,0.0004121427876784072,0.0,2
industry,Category,0.0004121427876784072,0.0,2
traffic pattern,Category,0.0004121427876784072,0.0,2
demographic information about user base,Category,0.0004121427876784072,0.0,2
personal information list to party,Category,0.0004121427876784072,0.0,2
information we gather about you on abbott website with offline record,Category,0.0004121427876784072,0.0,2
personal information for vary time period,Category,0.0004121427876784072,0.0,2
publicly available information,Category,0.0004121427876784072,0.0,2
cache,Category,0.0004121427876784072,0.0,2
personal information for legitimate interest,Category,0.0004121427876784072,0.0,2
personal datum collect through,Category,0.0004121427876784072,0.0,2
personal information we believe,Category,0.0004121427876784072,0.0,2
personal datum collect for the,Category,0.0004121427876784072,0.0,2
online advertisement for abbvie,Category,0.0004121427876784072,0.0,2
public source,Category,0.0004121427876784072,0.0,2
information we have,Category,0.0004121427876784072,0.0,2
information constitute personal data,Category,0.0004121427876784072,0.0,2
personal information for legal reason,Category,0.0004121427876784072,0.0,2
respective personal information,Category,0.0004121427876784072,0.0,2
personal information for processing purposes,Category,0.0004121427876784072,0.0,2
personal data of medium contact for press release distribution,Category,0.0004121427876784072,0.0,2
information to arista affiliate,Category,0.0004121427876784072,0.0,2
datum information embed in product,Category,0.0004121427876784072,0.0,2
time respond,Category,0.0004121427876784072,0.0,2
information protect personal information entrust to abbott,Category,0.0004121427876784072,0.0,2
category of personal data describe from california resident,Category,0.0004121427876784072,0.0,2
personal information with company outside verisign group of company for marketing purpose,Category,0.0004121427876784072,0.0,2
default life span,Category,0.0004121427876784072,0.0,2
information as browser,Category,0.0004121427876784072,0.0,2
personal information describe from one,Category,0.0004121427876784072,0.0,2
process functionality,Category,0.0004121427876784072,0.0,2
access detail,Category,0.0004121427876784072,0.0,2
electronic login record,Category,0.0004121427876784072,0.0,2
token,Category,0.0004121427876784072,0.0,2
information about use of intellidrive r mobile application include frequency of use,Category,0.0004121427876784072,0.0,2
personal datum as datum controller we collect during website visit,Category,0.0004121427876784072,0.0,2
datum about company you work for with information receive from you,Category,0.0004121427876784072,0.0,2
behavioral datum,Category,0.0004121427876784072,0.0,2
information collect through activation,Category,0.0004121427876784072,0.0,2
statistical information on,Category,0.0004121427876784072,0.0,2
information receive in request for purpose of,Category,0.0004121427876784072,0.0,2
proof show,Category,0.0004121427876784072,0.0,2
personal datum section,Category,0.0004121427876784072,0.0,2
copy of government identification,Category,0.0004121427876784072,0.0,2
personal datum for purpose mention,Category,0.0004121427876784072,0.0,2
deidentifie information,Category,0.0004121427876784072,0.0,2
evidence,Category,0.0004121427876784072,0.0,2
guidance on,Category,0.0004121427876784072,0.0,2
category of personal datum for purpose describe in the we use personal datum section as,Category,0.0004121427876784072,0.0,2
personal datum qualify as sensitive datum under applicable u.s. state datum privacy law,Category,0.0004121427876784072,0.0,2
personalized advertising,Category,0.0004121427876784072,0.0,2
relevant suggestion,Category,0.0004121427876784072,0.0,2
datum not know from bing with select third party,Category,0.0004121427876784072,0.0,2
search result,Category,0.0004121427876784072,0.0,2
de - identify device datum,Category,0.0004121427876784072,0.0,2
model datum,Category,0.0004121427876784072,0.0,2
choice about personal datum we collect,Category,0.0004121427876784072,0.0,2
age of customer,Category,0.0004121427876784072,0.0,2
necessary information submit appeal at time,Category,0.0004121427876784072,0.0,2
information about placement of ink instrument on device,Category,0.0004121427876784072,0.0,2
image you provide,Category,0.0004121427876784072,0.0,2
optout preference signal,Category,0.0004121427876784072,0.0,2
information about use of feature,Category,0.0004121427876784072,0.0,2
information on you,Category,0.0004121427876784072,0.0,2
personal information for marketing activity,Category,0.0004121427876784072,0.0,2
datum in reliance on compliance mechanism include datum processing agreement base on eu standard contractual clauses,Category,0.0004121427876784072,0.0,2
copy of personal information trimble hold about you,Category,0.0004121427876784072,0.0,2
information measure,Category,0.0004121427876784072,0.0,2
information collect through online services,Category,0.0004121427876784072,0.0,2
combine datum for purpose describe in section,Category,0.0004121427876784072,0.0,2
specific information regard yourself,Category,0.0004121427876784072,0.0,2
link to third party website,Category,0.0004121427876784072,0.0,2
information about transaction with you within corporate family,Category,0.0004121427876784072,0.0,2
pattern of,Category,0.0004121427876784072,0.0,2
internet tag,Category,0.0004121427876784072,0.0,2
datum you provide to we,Category,0.0004121427876784072,0.0,2
datum you input into entry form,Category,0.0004121427876784072,0.0,2
content of file,Category,0.0004121427876784072,0.0,2
content of email,Category,0.0004121427876784072,0.0,2
image datum,Category,0.0004121427876784072,0.0,2
traffic datum,Category,0.0004121427876784072,0.0,2
